ENSP00000022615	22	4	19	14	6	11	6	32	4	11	26	27	4	15	4	22	26	5	12	13
ENSP00000024061	66	37	18	36	12	46	30	64	17	38	82	24	23	32	41	66	42	9	27	58
ENSP00000025301	121	51	88	117	45	157	89	71	57	74	169	145	31	77	90	245	111	7	42	114
ENSP00000029410	21	28	9	15	8	18	11	26	15	9	36	14	5	20	22	21	12	8	10	19
ENSP00000034275	70	26	21	32	6	57	32	37	8	11	40	29	9	13	48	65	30	3	5	25
ENSP00000035307	80	76	15	32	13	55	35	62	20	14	107	13	11	34	56	46	28	9	23	43
ENSP00000035383	67	85	86	79	22	108	99	83	33	63	156	91	36	47	125	148	85	14	35	75
ENSP00000037243	5	6	1	8	1	9	5	5	2	9	7	12	4	7	5	9	4	2	5	11
ENSP00000037502	34	36	17	23	9	43	28	30	4	18	53	22	8	13	22	42	43	9	22	28
ENSP00000037869	11	7	2	8	9	11	13	3	5	5	13	13	9	2	2	11	5	0	0	9
ENSP00000039007	26	15	16	17	3	20	17	22	9	16	49	26	12	15	14	22	24	5	11	15
ENSP00000039989	83	53	52	63	21	81	67	56	47	63	128	69	22	29	57	76	50	19	40	65
ENSP00000040584	13	15	13	7	4	26	15	19	10	3	15	16	4	11	14	26	6	3	13	9
ENSP00000040663	52	28	8	17	6	25	10	34	9	20	38	8	7	7	15	17	27	2	7	32
ENSP00000040738	201	130	125	192	38	385	107	204	65	109	165	285	47	26	160	354	239	2	26	191
ENSP00000040877	124	81	51	65	40	109	83	93	33	93	234	87	27	65	67	128	66	35	35	105
ENSP00000042931	44	32	13	28	13	29	17	37	4	16	65	14	13	32	36	27	21	10	22	36
ENSP00000043402	51	39	18	21	16	13	19	47	16	8	71	8	2	13	43	32	21	9	6	20
ENSP00000045083	71	74	14	42	24	77	56	68	21	29	123	45	14	36	50	83	47	9	16	47
ENSP00000046794	25	35	29	35	2	43	19	24	11	18	41	35	8	19	81	50	20	4	18	16
ENSP00000052569	38	20	11	31	7	44	25	44	20	19	53	37	6	6	17	27	16	2	9	30
ENSP00000053468	11	10	7	7	2	19	7	10	7	9	24	17	4	5	8	13	13	3	8	17
ENSP00000053867	47	33	9	36	88	20	29	47	27	8	34	16	8	13	50	44	34	10	6	34
ENSP00000054216	13	11	16	17	5	18	7	6	2	16	29	22	7	14	15	31	13	4	5	22
ENSP00000054666	9	6	4	7	1	4	7	4	0	9	7	7	3	2	1	7	6	4	1	11
ENSP00000054668	7	9	5	7	4	8	4	5	2	7	22	7	2	7	9	10	3	2	3	1
ENSP00000054950	18	23	14	38	0	38	10	19	11	11	30	27	5	16	12	11	15	6	11	16
ENSP00000055077	35	17	17	17	8	26	14	23	7	28	33	22	12	12	16	16	18	2	9	22
ENSP00000056233	51	34	35	55	9	47	33	51	32	24	79	30	7	19	40	69	30	6	13	30
ENSP00000060969	22	12	4	15	3	24	18	2	6	12	24	16	10	1	3	17	6	1	3	8
ENSP00000064571	14	7	11	8	2	8	6	15	2	9	21	12	3	11	10	21	10	2	6	23
ENSP00000064724	23	7	2	5	13	4	5	20	4	13	27	5	4	6	8	10	15	5	8	23
ENSP00000070846	70	62	46	39	9	43	52	62	28	36	93	42	15	14	38	84	57	8	31	52
ENSP00000072644	28	11	12	16	3	14	7	17	5	23	32	11	7	18	18	20	21	8	14	21
ENSP00000072869	52	42	16	21	13	34	25	44	17	19	98	24	12	28	39	42	24	8	9	59
ENSP00000074304	65	65	33	52	29	66	52	49	26	45	107	47	26	34	48	77	65	10	22	59
ENSP00000075120	37	19	18	9	8	26	19	49	3	43	54	16	15	40	21	33	32	5	9	40
ENSP00000075322	32	49	38	53	33	52	21	51	31	37	69	55	18	43	57	63	53	13	42	53
ENSP00000075430	90	71	20	55	17	101	45	79	24	25	77	44	17	20	85	82	39	6	12	52
ENSP00000075503	28	25	7	15	10	30	22	25	9	23	63	20	13	11	27	24	21	7	13	29
ENSP00000078429	20	25	14	25	5	31	16	12	5	27	36	24	11	18	8	19	21	3	17	22
ENSP00000083182	53	26	22	28	15	45	29	30	26	29	69	40	8	23	7	41	14	5	35	40
ENSP00000084798	26	27	18	12	3	11	13	27	11	11	46	5	2	15	28	30	11	6	9	17
ENSP00000085068	17	13	3	8	5	10	16	14	4	7	34	6	6	7	13	15	7	0	2	18
ENSP00000086933	35	25	2	1	10	13	8	21	3	4	17	7	1	4	25	15	3	3	1	7
ENSP00000155093	45	28	23	68	33	71	29	36	56	46	42	67	22	23	33	58	37	1	19	64
ENSP00000155858	93	80	27	63	17	82	49	80	31	37	154	54	19	62	59	64	49	25	25	95
ENSP00000155926	18	22	12	19	10	28	8	17	12	20	34	16	5	18	19	40	13	2	12	18
ENSP00000156109	36	40	14	31	4	39	25	43	7	11	42	24	11	6	38	28	24	3	11	39
ENSP00000156471	85	87	72	71	19	121	73	64	42	91	152	79	39	78	88	71	93	15	53	92
ENSP00000156626	43	45	22	21	6	32	38	35	19	18	63	41	10	30	38	39	48	12	16	24
ENSP00000158009	21	9	22	14	7	27	10	13	3	11	37	22	9	15	25	29	23	3	6	18
ENSP00000158166	40	30	14	27	8	47	18	36	12	23	50	31	7	14	43	35	14	4	13	39
ENSP00000158762	74	61	18	35	16	59	36	59	23	23	89	34	13	22	38	52	29	8	9	42
ENSP00000158771	11	13	11	6	2	10	9	21	2	15	34	3	8	31	16	8	11	4	10	14
ENSP00000159060	44	28	20	14	15	30	22	33	21	36	62	20	8	38	24	41	36	20	22	34
ENSP00000159087	114	99	20	44	22	123	54	115	23	34	129	43	20	52	109	79	42	20	27	63
ENSP00000160262	43	34	19	17	17	39	26	37	10	10	59	8	11	19	38	44	43	7	10	56
ENSP00000160373	141	84	91	76	42	108	79	96	37	61	168	109	32	37	113	173	89	18	17	92
ENSP00000160382	28	16	16	21	8	31	17	41	10	23	34	25	16	16	26	28	23	6	13	28
ENSP00000161006	29	16	8	11	12	13	15	38	9	18	33	9	3	4	23	27	10	12	5	22
ENSP00000161863	103	95	53	74	25	94	65	84	32	72	147	87	36	59	76	122	77	21	24	84
ENSP00000162044	45	31	5	11	10	26	18	32	9	11	90	12	8	27	26	27	30	12	15	34
ENSP00000163416	50	45	42	36	1	77	61	26	17	29	78	50	17	15	16	79	42	3	15	32
ENSP00000163678	38	22	8	34	7	26	17	27	15	14	49	13	7	14	18	26	27	6	7	29
ENSP00000164024	302	263	123	175	86	170	134	287	96	87	347	44	41	109	246	285	175	34	70	238
ENSP00000164133	24	30	14	17	8	46	31	20	13	21	65	28	8	29	34	34	19	5	15	36
ENSP00000164139	65	63	46	52	8	62	30	48	23	50	78	46	23	41	35	30	36	12	34	60
ENSP00000164227	52	34	16	22	7	13	12	35	13	9	60	5	12	7	63	41	20	0	7	26
ENSP00000164305	21	28	19	13	14	20	17	25	26	30	82	27	15	42	27	41	33	15	29	30
ENSP00000165524	8	13	1	3	2	2	1	10	2	3	12	2	4	2	7	5	4	2	1	3
ENSP00000166139	22	18	9	9	26	15	9	32	7	4	19	4	5	4	23	20	10	5	3	19
ENSP00000166345	31	19	20	25	6	30	18	16	11	32	54	27	5	16	14	34	24	5	10	35
ENSP00000167586	30	32	20	24	6	45	25	53	4	18	48	23	15	12	4	52	22	2	13	24
ENSP00000167825	96	71	27	74	28	88	62	88	31	51	150	61	27	35	96	109	58	17	22	88
ENSP00000168148	10	19	10	11	5	12	6	9	4	9	15	7	12	10	7	30	8	3	10	14
ENSP00000168216	35	11	12	10	4	11	13	31	2	14	26	11	6	9	13	12	13	0	3	25
ENSP00000168712	26	13	7	5	2	10	3	21	3	6	27	11	4	9	14	14	9	2	7	13
ENSP00000169293	25	29	30	42	29	50	26	51	21	34	57	37	16	31	43	50	42	12	32	42
ENSP00000169551	8	21	3	7	6	17	12	22	5	16	17	21	1	11	11	20	17	1	13	19
ENSP00000170150	38	19	20	14	2	15	19	29	11	19	76	13	7	19	26	39	29	2	7	54
ENSP00000170168	115	100	22	67	23	85	41	104	22	28	95	79	8	24	122	125	62	5	32	62
ENSP00000170564	72	55	22	71	5	80	44	64	23	18	73	91	12	35	66	93	43	7	18	39
ENSP00000170630	54	27	26	29	35	66	35	58	21	23	79	31	13	22	89	90	38	19	19	51
ENSP00000172853	478	273	304	521	52	409	317	219	207	335	477	829	185	120	271	425	353	91	411	392
ENSP00000173229	53	49	25	39	41	23	23	38	19	21	35	44	10	18	35	40	29	10	20	32
ENSP00000173527	26	14	3	10	5	18	15	24	5	17	34	14	7	15	17	20	15	1	5	33
ENSP00000174618	63	25	13	11	1	37	44	25	27	19	64	26	8	3	104	30	40	2	3	37
ENSP00000174653	15	16	18	20	4	23	16	24	10	30	35	27	11	23	27	31	30	4	12	42
ENSP00000175091	15	9	11	8	10	9	4	6	2	17	26	7	10	15	17	16	8	3	18	22
ENSP00000175238	22	27	40	42	44	57	28	54	28	48	64	58	16	32	38	40	40	4	32	40
ENSP00000175506	38	27	20	31	10	41	16	33	20	27	59	39	14	32	26	30	26	7	28	37
ENSP00000176183	67	36	11	22	27	6	12	42	2	8	55	4	6	13	69	22	15	6	7	37
ENSP00000176195	14	13	2	3	1	6	4	12	1	1	21	1	5	1	14	11	5	4	0	2
ENSP00000176763	64	70	35	51	12	116	73	33	23	35	99	91	31	24	44	66	37	7	16	41
ENSP00000177694	45	28	20	23	4	32	26	58	13	12	31	16	15	24	70	39	19	8	26	26
ENSP00000179259	18	15	10	11	7	21	11	19	6	11	27	18	10	17	10	22	17	0	4	16
ENSP00000180166	12	19	5	9	2	14	9	27	8	7	26	7	3	10	12	13	8	1	9	10
ENSP00000181383	29	19	19	17	10	24	17	20	16	32	33	23	5	18	15	38	20	10	25	33
ENSP00000182527	26	21	13	7	8	20	14	14	16	21	52	19	4	29	15	18	18	8	19	28
ENSP00000183605	25	8	8	7	8	7	8	30	3	15	21	9	15	12	6	21	21	4	11	22
ENSP00000184956	104	49	41	48	30	66	63	65	22	52	155	61	31	32	69	127	56	14	24	72
ENSP00000186436	122	73	88	75	14	104	64	118	55	101	166	120	24	87	153	239	123	18	35	104
ENSP00000187762	24	8	5	8	8	13	4	22	18	16	39	17	8	21	14	30	8	6	10	20
ENSP00000188312	14	17	23	25	8	34	16	21	8	33	28	23	10	23	17	23	18	3	21	31
ENSP00000188403	22	25	19	17	17	45	32	26	13	22	46	33	23	19	24	31	27	3	18	24
ENSP00000188790	46	32	38	38	12	43	30	43	14	53	56	43	13	34	34	59	41	20	60	51
ENSP00000189978	67	45	39	29	30	62	20	39	17	49	85	45	26	27	59	71	47	12	33	67
ENSP00000190165	37	30	16	23	10	26	26	26	6	13	43	19	5	13	58	58	22	4	11	26
ENSP00000190983	10	22	4	8	29	11	12	28	4	1	28	3	2	6	30	18	13	5	1	15
ENSP00000192314	33	45	19	15	5	20	16	22	9	11	63	9	9	23	21	21	14	6	16	21
ENSP00000192788	101	62	44	75	21	101	83	82	46	54	170	79	34	56	97	147	67	20	19	82
ENSP00000193322	19	15	22	11	14	22	15	13	7	9	52	12	7	15	19	37	17	4	6	18
ENSP00000193391	62	48	44	72	17	125	45	59	25	64	118	49	23	51	73	155	71	19	35	86
ENSP00000194118	52	37	14	16	8	24	30	45	18	9	63	15	4	17	41	61	22	10	13	16
ENSP00000194130	45	11	22	11	11	28	10	35	8	45	75	32	22	39	34	42	48	16	18	43
ENSP00000194152	50	42	35	49	7	51	32	51	16	37	101	29	6	36	53	67	42	2	18	71
ENSP00000194155	61	42	37	48	9	51	40	50	11	33	101	22	6	39	48	63	47	2	17	71
ENSP00000194214	6	4	4	7	2	15	6	6	7	13	9	7	2	9	5	16	10	2	2	12
ENSP00000195654	140	105	100	116	39	164	140	100	69	139	311	129	67	92	110	261	135	26	66	156
ENSP00000196061	45	47	32	43	10	47	30	52	27	31	84	36	13	39	33	34	34	13	32	45
ENSP00000196482	49	56	5	11	21	38	29	48	31	8	42	21	4	23	36	52	35	7	7	30
ENSP00000196489	25	36	7	17	40	49	35	44	38	20	39	39	8	29	28	54	34	3	17	32
ENSP00000196551	24	17	12	9	3	13	6	10	4	16	15	16	5	4	7	11	11	3	5	13
ENSP00000198765	29	18	30	34	15	28	31	35	6	35	42	37	11	29	28	36	29	5	19	40
ENSP00000199280	35	13	7	7	4	12	8	24	8	12	40	4	3	14	14	19	14	5	4	24
ENSP00000199320	19	23	14	15	5	13	13	18	8	23	34	25	6	18	20	18	12	1	3	25
ENSP00000199389	35	39	28	27	10	63	40	41	18	32	68	35	11	19	27	47	29	4	16	41
ENSP00000199708	19	8	1	8	2	5	5	6	8	1	25	5	1	6	6	15	6	1	4	10
ENSP00000199764	25	10	30	8	5	16	16	23	5	17	32	9	4	8	29	31	30	6	13	27
ENSP00000199936	31	13	10	18	12	13	13	32	5	17	51	26	13	19	18	27	19	8	16	26
ENSP00000200453	78	47	4	40	8	99	22	50	11	6	43	28	3	12	73	63	34	19	8	26
ENSP00000200557	46	51	28	36	44	42	35	92	25	24	73	25	11	23	47	54	38	10	20	45
ENSP00000200652	37	30	19	18	7	25	15	37	3	38	75	13	19	42	25	39	30	14	18	47
ENSP00000200691	7	0	0	3	20	8	1	5	0	0	0	8	1	0	4	7	3	0	0	1
ENSP00000201015	7	18	4	8	1	13	8	12	8	4	17	18	1	4	8	19	12	2	3	10
ENSP00000201031	45	25	19	19	8	26	24	31	22	11	55	21	9	7	36	36	17	2	14	23
ENSP00000201943	33	44	19	28	4	32	24	26	18	26	41	28	9	12	29	68	32	3	15	29
ENSP00000201963	50	70	38	54	25	55	26	69	14	26	66	53	17	33	46	75	43	15	26	52
ENSP00000201979	30	31	5	15	5	22	15	16	8	6	32	11	1	6	18	31	17	4	4	21
ENSP00000202017	6	8	7	9	1	17	7	5	2	5	20	16	5	4	5	3	2	0	1	10
ENSP00000202556	76	57	55	38	10	87	79	74	19	39	96	61	18	24	117	94	57	9	23	57
ENSP00000202677	109	89	78	91	43	134	86	92	45	102	213	99	36	79	98	166	107	26	53	127
ENSP00000202816	40	39	28	88	7	117	33	29	9	42	52	124	23	30	25	73	37	7	16	32
ENSP00000202831	45	27	18	22	14	13	13	45	10	24	91	12	9	42	28	41	35	12	20	63
ENSP00000202834	9	5	1	9	0	0	1	11	1	14	14	8	2	6	8	11	5	0	10	5
ENSP00000202967	20	22	8	17	9	14	14	22	8	12	34	17	4	14	22	24	15	8	6	24
ENSP00000203407	55	31	15	23	12	31	21	34	13	20	47	15	10	15	21	33	27	6	16	35
ENSP00000203629	43	42	6	15	8	30	34	49	13	10	70	5	4	18	62	40	23	15	8	30
ENSP00000203786	79	74	17	39	15	92	61	65	25	14	115	41	15	26	60	79	42	6	20	61
ENSP00000204517	18	28	8	15	2	39	36	11	9	20	29	17	9	5	25	27	18	1	3	18
ENSP00000204549	55	60	2	16	5	47	26	29	8	8	54	24	3	14	73	15	9	8	7	22
ENSP00000204679	23	18	11	9	7	27	13	24	12	6	39	15	4	11	23	19	19	5	7	13
ENSP00000204961	25	18	14	12	7	20	12	30	7	18	31	23	7	10	25	26	21	4	14	22
ENSP00000205143	67	55	9	25	48	29	16	78	14	12	59	3	3	20	71	43	20	7	10	29
ENSP00000205194	31	21	2	5	3	10	1	28	3	0	31	5	5	5	12	10	5	6	2	21
ENSP00000205636	14	10	3	5	6	13	4	11	1	10	27	5	4	16	8	14	14	0	7	11
ENSP00000205948	19	10	14	14	23	20	4	23	6	16	20	30	5	20	32	23	27	5	14	20
ENSP00000206020	19	17	4	15	2	27	16	11	3	9	15	26	7	7	10	17	5	1	5	11
ENSP00000206262	10	15	15	7	11	23	12	6	3	8	16	11	7	8	10	20	10	3	6	9
ENSP00000206380	26	17	4	6	4	7	10	24	4	15	38	7	10	13	8	16	8	6	16	18
ENSP00000206446	17	15	9	8	8	10	9	21	9	12	30	14	5	12	17	15	15	3	5	13
ENSP00000206513	29	23	7	9	5	22	12	26	7	7	28	15	4	6	33	18	9	0	11	10
ENSP00000206542	29	23	10	16	9	21	11	34	8	19	26	9	13	11	14	16	24	3	8	31
ENSP00000206595	32	33	46	27	38	52	27	39	19	49	67	50	9	35	31	58	30	10	25	29
ENSP00000207062	13	12	17	16	6	19	14	16	1	18	16	15	5	1	6	11	17	1	2	5
ENSP00000207457	38	35	19	31	9	44	30	4	9	14	58	27	8	8	11	21	34	5	4	21
ENSP00000207870	52	23	15	25	13	30	31	44	15	22	49	18	13	24	28	49	22	7	17	39
ENSP00000209540	24	9	8	11	10	11	13	20	11	26	48	13	16	24	21	30	25	3	10	22
ENSP00000209665	23	12	9	20	14	22	7	39	7	28	25	33	11	18	19	23	32	2	5	37
ENSP00000209668	31	9	11	17	16	20	7	36	8	26	29	32	11	15	20	23	22	2	4	36
ENSP00000209728	36	38	21	24	17	34	35	25	9	31	70	53	11	12	32	41	28	2	6	35
ENSP00000209884	38	49	23	32	17	40	25	49	11	25	56	20	19	15	32	40	34	9	20	55
ENSP00000209929	21	22	19	24	11	31	17	29	10	28	39	32	15	32	22	40	22	7	15	35
ENSP00000210187	27	17	7	17	3	11	6	23	6	5	24	20	6	11	14	16	15	2	7	19
ENSP00000210444	21	14	11	16	8	33	13	27	11	18	32	31	13	15	20	20	16	3	10	27
ENSP00000210633	73	66	21	36	23	50	30	75	21	30	97	24	9	22	61	69	50	10	29	42
ENSP00000211076	17	7	7	10	7	12	15	18	13	11	30	4	5	4	24	13	10	6	7	22
ENSP00000211122	18	13	8	11	1	18	6	13	2	14	30	22	8	10	12	12	5	1	9	9
ENSP00000211314	9	7	1	3	1	0	0	13	0	6	16	6	5	8	2	6	3	0	4	9
ENSP00000211372	8	20	6	9	0	7	6	12	5	11	14	16	2	4	3	3	9	2	3	12
ENSP00000211936	26	33	33	20	43	72	49	45	51	32	38	71	4	29	34	67	55	7	24	18
ENSP00000211998	145	67	40	69	10	95	65	59	12	59	99	78	38	16	63	62	62	10	9	76
ENSP00000212015	66	41	26	58	19	76	28	52	12	43	57	34	10	22	64	57	25	4	16	37
ENSP00000212355	51	27	42	34	17	60	33	56	25	50	73	41	20	39	68	80	46	9	19	61
ENSP00000214869	21	11	6	13	3	24	10	14	1	7	28	8	7	13	12	12	11	3	3	20
ENSP00000215061	21	24	1	11	4	15	18	20	11	4	23	20	4	8	38	17	9	1	6	9
ENSP00000215115	17	22	4	11	1	26	7	23	1	6	11	9	3	3	31	13	11	3	1	14
ENSP00000215368	18	16	10	8	6	12	3	16	6	5	23	4	3	11	26	13	8	3	13	9
ENSP00000215530	11	31	3	6	1	5	4	18	7	4	17	1	3	7	9	13	6	5	6	13
ENSP00000215531	11	7	3	5	1	22	4	6	2	1	19	15	3	4	3	6	6	2	2	8
ENSP00000215555	17	14	3	9	17	15	7	18	8	8	32	11	2	7	16	19	19	5	5	14
ENSP00000215565	10	17	1	10	4	13	8	6	5	1	14	11	7	5	9	2	2	1	5	6
ENSP00000215567	19	15	7	9	7	10	9	14	13	19	36	20	7	23	21	13	23	7	20	16
ENSP00000215570	7	7	5	6	4	5	6	11	0	4	6	6	7	3	2	7	2	1	2	4
ENSP00000215574	12	10	8	21	3	24	5	15	2	9	19	14	3	9	20	15	13	4	13	17
ENSP00000215582	61	66	15	37	3	57	42	47	18	18	45	22	5	12	66	59	35	13	14	44
ENSP00000215631	15	7	7	11	6	16	11	6	4	7	19	3	4	2	4	8	10	2	3	15
ENSP00000215730	21	19	10	24	0	20	14	13	4	9	23	20	7	3	16	21	13	1	8	12
ENSP00000215739	69	53	26	45	22	56	40	55	23	35	73	37	20	44	46	54	38	11	33	60
ENSP00000215754	11	5	8	4	3	3	6	9	2	6	11	3	4	4	8	10	4	1	5	8
ENSP00000215770	16	7	5	4	4	10	2	11	3	7	15	5	2	7	10	11	7	0	1	7
ENSP00000215781	16	31	7	10	5	12	15	20	7	6	38	11	8	7	16	17	13	1	4	8
ENSP00000215793	54	35	24	38	1	82	55	30	11	44	39	59	22	25	117	40	35	5	16	61
ENSP00000215794	18	22	14	20	18	22	25	13	11	18	45	23	12	15	15	29	14	5	12	21
ENSP00000215855	14	18	6	13	2	17	11	18	8	6	17	9	2	10	11	21	2	8	7	11
ENSP00000215862	71	86	30	57	14	100	48	42	14	48	87	80	21	32	71	70	64	9	26	62
ENSP00000215882	27	22	10	11	6	11	11	34	7	16	30	20	7	13	17	12	18	3	10	26
ENSP00000215885	41	47	14	18	22	24	39	43	18	11	50	16	7	17	41	35	23	15	10	18
ENSP00000215886	1	4	8	8	2	9	3	14	5	4	13	10	4	10	5	14	9	1	1	7
ENSP00000215904	42	31	4	17	7	20	6	31	6	4	41	3	4	11	17	14	12	2	5	19
ENSP00000215906	21	24	18	15	19	19	15	27	11	13	36	11	6	16	24	23	20	10	14	27
ENSP00000215909	14	5	13	9	6	7	3	11	2	4	12	8	2	10	7	5	4	1	2	10
ENSP00000215917	30	26	13	17	9	33	11	16	6	22	39	14	4	13	17	23	15	8	8	15
ENSP00000215919	56	43	22	34	25	33	30	69	27	22	56	36	16	27	51	67	19	0	16	38
ENSP00000215939	21	17	9	10	1	16	11	24	3	8	15	11	5	14	20	24	12	8	9	14
ENSP00000215941	35	26	8	23	7	20	17	27	12	6	40	9	5	5	13	17	14	1	2	13
ENSP00000215957	73	56	20	33	17	79	40	58	20	17	75	54	12	16	110	90	37	5	12	39
ENSP00000216027	17	20	7	14	6	21	12	11	4	11	21	16	6	13	13	15	9	5	7	7
ENSP00000216029	4	13	7	5	0	14	5	8	2	3	18	8	4	4	5	13	6	1	1	5
ENSP00000216034	15	6	1	7	0	17	10	12	0	4	19	5	6	6	10	8	7	2	1	6
ENSP00000216036	39	14	14	10	6	29	18	12	11	22	49	22	11	8	13	20	17	1	7	25
ENSP00000216038	48	26	23	31	9	29	19	49	16	26	38	32	20	16	20	22	20	4	13	44
ENSP00000216039	12	11	11	8	5	14	9	12	7	7	23	15	7	5	11	11	7	7	5	15
ENSP00000216044	46	41	21	34	11	41	25	63	15	30	61	40	21	20	38	57	42	3	10	50
ENSP00000216068	5	3	4	4	4	13	1	8	3	3	7	10	6	6	2	6	7	2	3	8
ENSP00000216071	23	22	9	10	6	16	18	16	7	12	28	30	4	4	22	23	14	6	6	14
ENSP00000216075	12	12	5	29	6	9	14	17	11	4	26	16	10	20	22	15	13	6	15	23
ENSP00000216080	67	48	7	10	5	28	41	47	22	13	117	18	8	33	52	47	45	30	21	48
ENSP00000216085	44	17	0	6	5	19	17	42	13	2	78	2	8	5	43	32	16	13	3	21
ENSP00000216101	23	26	2	14	5	7	5	19	4	6	24	5	2	6	17	9	4	4	7	14
ENSP00000216106	40	18	8	33	6	50	21	41	19	18	58	89	9	9	34	82	25	2	14	25
ENSP00000216115	9	9	2	13	3	15	4	8	2	5	35	2	10	5	8	13	6	2	2	7
ENSP00000216117	28	20	8	9	0	26	18	12	6	7	33	16	8	13	20	16	16	3	10	19
